seqnames	start	end	width	strand	gene_id
8	91076604	91076731	128	+	ENSG00000155100
8	91078356	91078668	313	+	ENSG00000155100
8	91080669	91080730	62	+	ENSG00000155100
8	91084008	91084114	107	+	ENSG00000155100
8	91084784	91087095	2312	+	ENSG00000155100
8	91118251	91118552	302	+	ENSG00000214954
8	91127088	91127160	73	+	ENSG00000214954
8	91130299	91130417	119	+	ENSG00000214954
8	91130759	91130836	78	+	ENSG00000214954
8	91133110	91133305	196	+	ENSG00000214954
8	91135668	91135739	72	+	ENSG00000214954
8	91189522	91189623	102	+	ENSG00000214954
8	91200613	91200792	180	+	ENSG00000214954
8	91206693	91206831	139	+	ENSG00000214954
8	91218890	91219236	347	+	ENSG00000214954
8	91340419	91340551	133	+	ENSG00000147606
8	91340636	91340658	23	+	ENSG00000147606
8	91343353	91343466	114	+	ENSG00000147606
8	91351810	91351887	78	+	ENSG00000147606
8	91352901	91352996	96	+	ENSG00000147606
8	91362353	91362459	107	+	ENSG00000147606
8	91363472	91363538	67	+	ENSG00000147606
8	91366580	91366717	138	+	ENSG00000147606
8	91369785	91369833	49	+	ENSG00000147606
8	91389338	91389438	101	+	ENSG00000147606
8	91393797	91393851	55	+	ENSG00000147606
8	91393936	91394039	104	+	ENSG00000147606
8	91394275	91394718	444	+	ENSG00000147606
8	91395062	91398152	3091	+	ENSG00000147606
8	91954967	91960241	5275	-	ENSG00000079102
8	91960441	91960517	77	-	ENSG00000079102
8	91970658	91970848	191	-	ENSG00000079102
8	91975905	91975973	69	-	ENSG00000079102
8	91979777	91979926	150	-	ENSG00000079102
8	91986124	91986325	202	-	ENSG00000079102
8	91986887	91986972	86	-	ENSG00000079102
8	91991639	91991889	251	-	ENSG00000079102
8	91994487	91994590	104	-	ENSG00000079102
8	92003302	92003329	28	-	ENSG00000079102
8	92004422	92005111	690	-	ENSG00000079102
8	92014725	92014820	96	-	ENSG00000079102
8	92017226	92017408	183	-	ENSG00000079102
8	92062546	92062590	45	-	ENSG00000079102
8	92883530	92886649	3120	-	ENSG00000205133
8	93702303	93702383	81	+	ENSG00000188343
8	93703620	93703688	69	+	ENSG00000188343
8	93704909	93705000	92	+	ENSG00000188343
8	93705068	93705552	485	+	ENSG00000188343
8	93707262	93707281	20	+	ENSG00000188343
8	93709771	93709875	105	+	ENSG00000188343
8	93718675	93718788	114	+	ENSG00000188343
8	93726394	93726513	120	+	ENSG00000188343
8	93726547	93726704	158	+	ENSG00000188343
8	93727170	93727244	75	+	ENSG00000188343
8	93728205	93731527	3323	+	ENSG00000188343
8	93729356	93733404	4049	-	ENSG00000183808
8	93758527	93758576	50	+	ENSG00000164953
8	93762988	93763065	78	+	ENSG00000164953
8	93763842	93763941	100	+	ENSG00000164953
8	93765406	93765475	70	+	ENSG00000164953
8	93765572	93765616	45	+	ENSG00000164953
8	93816453	93818057	1605	+	ENSG00000164953
8	93818990	93819234	245	+	ENSG00000164953
8	93923674	93926066	2393	+	ENSG00000164951
8	94127171	94128239	1069	-	ENSG00000079112
8	94145969	94146167	199	-	ENSG00000079112
8	94148744	94148838	95	-	ENSG00000079112
8	94249253	94250309	1057	-	ENSG00000164949
8	94371960	94372169	210	-	ENSG00000197275
8	94391807	94391899	93	-	ENSG00000197275
8	94393743	94393882	140	-	ENSG00000197275
8	94399414	94399565	152	-	ENSG00000197275
8	94400238	94400463	226	-	ENSG00000197275
8	94404077	94404239	163	-	ENSG00000197275
8	94407439	94407720	282	-	ENSG00000197275
8	94411121	94411299	179	-	ENSG00000197275
8	94431160	94432606	1447	-	ENSG00000197275
8	94378377	94378380	4	-	ENSG00000265817
8	94378568	94378634	67	-	ENSG00000265817
8	94380145	94380406	262	-	ENSG00000265817
8	94386984	94387159	176	-	ENSG00000265817
8	94391609	94391899	291	-	ENSG00000265817
8	94393743	94393882	140	-	ENSG00000265817
8	94399414	94399621	208	-	ENSG00000265817
8	94400238	94400463	226	-	ENSG00000265817
8	94404077	94404239	163	-	ENSG00000265817
8	94407439	94407720	282	-	ENSG00000265817
8	94411121	94411299	179	-	ENSG00000265817
8	94431947	94432130	184	-	ENSG00000265817
8	94487693	94488860	1168	-	ENSG00000164944
8	94489939	94490082	144	-	ENSG00000164944
8	94491738	94491909	172	-	ENSG00000164944
8	94492652	94492818	167	-	ENSG00000164944
8	94494860	94494956	97	-	ENSG00000164944
8	94495731	94495891	161	-	ENSG00000164944
8	94496328	94496443	116	-	ENSG00000164944
8	94510733	94511130	398	-	ENSG00000164944
8	94646294	94646335	42	+	ENSG00000104413
8	94649538	94649639	102	+	ENSG00000104413
8	94662501	94662555	55	+	ENSG00000104413
8	94664697	94664807	111	+	ENSG00000104413
8	94664927	94665059	133	+	ENSG00000104413
8	94665154	94665198	45	+	ENSG00000104413
8	94696927	94696961	35	+	ENSG00000104413
8	94705925	94707466	1542	+	ENSG00000104413
8	94738377	94738459	83	+	ENSG00000156162
8	94739413	94739534	122	+	ENSG00000156162
8	94739645	94739761	117	+	ENSG00000156162
8	94744386	94745084	699	+	ENSG00000156162
8	94783730	94783802	73	+	ENSG00000156162
8	94787894	94788052	159	+	ENSG00000156162
8	94789746	94789835	90	+	ENSG00000156162
8	94789911	94793836	3926	+	ENSG00000156162
8	94838509	94838618	110	+	ENSG00000164941
8	94841491	94841591	101	+	ENSG00000164941
8	94842347	94842488	142	+	ENSG00000164941
8	94849462	94849532	71	+	ENSG00000164941
8	94849916	94850091	176	+	ENSG00000164941
8	94851553	94851686	134	+	ENSG00000164941
8	94853805	94853915	111	+	ENSG00000164941
8	94856777	94856978	202	+	ENSG00000164941
8	94859511	94859632	122	+	ENSG00000164941
8	94865506	94865700	195	+	ENSG00000164941
8	94866158	94866191	34	+	ENSG00000164941
8	94866312	94866353	42	+	ENSG00000164941
8	94867140	94867337	198	+	ENSG00000164941
8	94868692	94868813	122	+	ENSG00000164941
8	94871884	94872002	119	+	ENSG00000164941
8	94873374	94873477	104	+	ENSG00000164941
8	94874552	94874602	51	+	ENSG00000164941
8	94876074	94876147	74	+	ENSG00000164941
8	94876221	94876285	65	+	ENSG00000164941
8	94876446	94876489	44	+	ENSG00000164941
8	94880118	94881746	1629	+	ENSG00000164941
8	94879770	94881745	1976	-	ENSG00000175305
8	94883719	94883885	167	-	ENSG00000175305
8	94885463	94885558	96	-	ENSG00000175305
8	94887927	94888073	147	-	ENSG00000175305
8	94890415	94890487	73	-	ENSG00000175305
8	94890513	94890550	38	-	ENSG00000175305
8	94892818	94892969	152	-	ENSG00000175305
8	94893891	94893897	7	-	ENSG00000175305
8	94925972	94930728	4757	-	ENSG00000164938
8	94932070	94932085	16	-	ENSG00000164938
8	95034073	95034122	50	+	ENSG00000156170
8	95035454	95035576	123	+	ENSG00000156170
8	95036302	95036494	193	+	ENSG00000156170
8	95040706	95040927	222	+	ENSG00000156170
8	95041570	95041626	57	+	ENSG00000156170
8	95044477	95044595	119	+	ENSG00000156170
8	95045545	95045647	103	+	ENSG00000156170
8	95046994	95047127	134	+	ENSG00000156170
8	95048457	95048558	102	+	ENSG00000156170
8	95052174	95052230	57	+	ENSG00000156170
8	95057809	95058710	902	+	ENSG00000156170
8	95075633	95076168	536	+	ENSG00000156170
8	95154795	95156684	1890	+	ENSG00000175895
8	95244919	95247616	2698	-	ENSG00000156172
8	96142330	96144654	2325	-	ENSG00000156466
8	96225920	96231287	5368	-	ENSG00000156467
8	96231532	96231552	21	-	ENSG00000156467
8	96231774	96231940	167	-	ENSG00000156467
8	96233156	96233227	72	-	ENSG00000156467
8	96234423	96234474	52	-	ENSG00000156467
8	96239398	96239685	288	-	ENSG00000156469
8	96239794	96239828	35	-	ENSG00000156469
8	96295154	96295256	103	+	ENSG00000156471
8	96299694	96299845	152	+	ENSG00000156471
8	96304040	96304181	142	+	ENSG00000156471
8	96306444	96306556	113	+	ENSG00000156471
8	96309557	96309622	66	+	ENSG00000156471
8	96320246	96320345	100	+	ENSG00000156471
8	96330213	96330281	69	+	ENSG00000156471
8	96331026	96331095	70	+	ENSG00000156471
8	96333457	96336995	3539	+	ENSG00000156471
8	96609549	96611780	2232	+	ENSG00000169439
8	97143184	97143501	318	+	ENSG00000104324
8	97149586	97149654	69	+	ENSG00000104324
8	97273474	97276590	3117	-	ENSG00000180543
8	97713673	97713769	97	+	ENSG00000147649
8	97719049	97719189	141	+	ENSG00000147649
8	97722879	97723035	157	+	ENSG00000147649
8	97724600	97724652	53	+	ENSG00000147649
8	97724671	97728770	4100	+	ENSG00000147649
8	97851475	97853013	1539	+	ENSG00000104341
8	98021304	98021327	24	+	ENSG00000132561
8	98030462	98030614	153	+	ENSG00000132561
8	98032246	98032317	72	+	ENSG00000132561
8	98033042	98033176	135	+	ENSG00000132561
8	98033561	98033659	99	+	ENSG00000132561
8	98033752	98033772	21	+	ENSG00000132561
8	98034201	98034310	110	+	ENSG00000132561
8	98035657	98035703	47	+	ENSG00000132561
8	98035713	98036716	1004	+	ENSG00000132561
8	98041721	98041850	130	-	ENSG00000156482
8	98042645	98042775	131	-	ENSG00000156482
8	98044827	98044938	112	-	ENSG00000156482
8	98093334	98093610	277	+	ENSG00000177459
8	98102344	98102904	561	-	ENSG00000132541
8	98104489	98104544	56	-	ENSG00000132541
8	98105938	98106006	69	-	ENSG00000132541
8	98106272	98106326	55	-	ENSG00000132541
8	98108646	98108649	4	-	ENSG00000132541
8	98158272	98159834	1563	+	ENSG00000104356
8	98189833	98193050	3218	-	ENSG00000104361
8	98429414	98432848	3435	+	ENSG00000156486
8	98454631	98455841	1211	-	ENSG00000104375
8	98579696	98579789	94	-	ENSG00000104375
8	98595330	98596169	840	-	ENSG00000104375
8	98638460	98638560	101	-	ENSG00000104375
8	98706467	98706634	168	-	ENSG00000104375
8	98707147	98707311	165	-	ENSG00000104375
8	98721074	98721160	87	-	ENSG00000104375
8	98722743	98722813	71	-	ENSG00000104375
8	98950867	98951022	156	+	ENSG00000164920
8	98951676	98952104	429	+	ENSG00000164920
8	99121488	99121762	275	+	ENSG00000132549
8	99209669	99209787	119	+	ENSG00000132549
8	99507830	99507911	82	+	ENSG00000132549
8	99511104	99511512	409	+	ENSG00000132549
8	99520899	99521010	112	+	ENSG00000132549
8	99556450	99556653	204	+	ENSG00000132549
8	99575658	99575784	127	+	ENSG00000132549
8	99577490	99577785	296	+	ENSG00000132549
8	99875667	99877580	1914	+	ENSG00000132549
8	99873200	99873293	94	-	ENSG00000164919
8	99874996	99875092	97	-	ENSG00000164919
8	99877866	99878265	400	-	ENSG00000164919
8	99885992	99886382	391	-	ENSG00000164919
8	99887061	99887504	444	-	ENSG00000164919
8	99960936	99961196	261	-	ENSG00000132554
8	99962394	99962438	45	-	ENSG00000132554
8	100008497	100008569	73	-	ENSG00000132554
8	100038931	100039032	102	-	ENSG00000132554
8	100039962	100040087	126	-	ENSG00000132554
8	100041802	100041916	115	-	ENSG00000132554
8	100047463	100047596	134	-	ENSG00000132554
8	100052802	100052976	175	-	ENSG00000132554
8	100054334	100054422	89	-	ENSG00000132554
8	100133360	100134050	691	-	ENSG00000156509
8	100134161	100134364	204	-	ENSG00000156509
8	100137565	100137667	103	-	ENSG00000156509
8	100140683	100142168	1486	-	ENSG00000156509
8	100145007	100145024	18	-	ENSG00000156509
8	100151967	100152209	243	+	ENSG00000147669
8	100153317	100154002	686	+	ENSG00000147669
8	100194424	100194684	261	+	ENSG00000104450
8	100241023	100241903	881	+	ENSG00000104450
8	100257060	100258555	1496	-	ENSG00000034677
8	100509752	100510576	825	-	ENSG00000186106
8	100520772	100522554	1783	-	ENSG00000186106
8	100572882	100573864	983	-	ENSG00000174226
8	100685816	100686294	479	-	ENSG00000070756
8	100702916	100703359	444	-	ENSG00000070756
8	100704114	100704390	277	-	ENSG00000070756
8	100704926	100705052	127	-	ENSG00000070756
8	100709136	100709223	88	-	ENSG00000070756
8	100709459	100709643	185	-	ENSG00000070756
8	100916525	100920692	4168	-	ENSG00000164924
8	101177878	101178387	510	-	ENSG00000120963
8	101197052	101199239	2188	-	ENSG00000120963
8	101199990	101200018	29	-	ENSG00000120963
8	101200036	101200097	62	-	ENSG00000120963
8	101200768	101200977	210	-	ENSG00000120963
8	101666704	101669726	3023	+	ENSG00000083307
8	101686543	101689308	2766	-	ENSG00000104490
8	102204502	102208285	3784	-	ENSG00000048392
8	102212776	102212879	104	-	ENSG00000048392
8	102224923	102225018	96	-	ENSG00000048392
8	102225918	102226034	117	-	ENSG00000048392
8	102232149	102232275	127	-	ENSG00000048392
8	102253012	102254301	1290	-	ENSG00000104517
8	102560885	102561017	133	+	ENSG00000155087
8	102648779	102650131	1353	-	ENSG00000155090
8	102826357	102828566	2210	-	ENSG00000155096
8	103068748	103073051	4304	+	ENSG00000155097
8	103227994	103230305	2312	+	ENSG00000164929
8	103307769	103307880	112	+	ENSG00000164930
8	103318590	103318786	197	+	ENSG00000164930
8	103324481	103325498	1018	+	ENSG00000164930
8	103328268	103328416	149	+	ENSG00000164930
8	103329655	103330065	411	+	ENSG00000164930
8	103331341	103332866	1526	+	ENSG00000164930
8	103376032	103376051	20	+	ENSG00000164932
8	103382601	103382997	397	+	ENSG00000164932
8	103398635	103400546	1912	-	ENSG00000164933
8	103401516	103401661	146	-	ENSG00000164933
8	103401941	103402054	114	-	ENSG00000164933
8	103403164	103403257	94	-	ENSG00000164933
8	103426078	103426145	68	+	ENSG00000164934
8	103427097	103428717	1621	+	ENSG00000164934
8	103442883	103443453	571	+	ENSG00000164934
8	103975511	103977471	1961	+	ENSG00000176406
8	104251821	104256094	4274	+	ENSG00000176406
8	104356149	104356689	541	+	ENSG00000164935
8	104379424	104379843	420	-	ENSG00000147647
8	104381184	104381197	14	-	ENSG00000147647
8	104489231	104490672	1442	-	ENSG00000147650
8	105803539	105804532	994	+	ENSG00000169946
8	106679234	106679292	59	+	ENSG00000164830
8	106683199	106683306	108	+	ENSG00000164830
8	106684246	106684359	114	+	ENSG00000164830
8	106692728	106692877	150	+	ENSG00000164830
8	106702906	106703090	185	+	ENSG00000164830
8	106706382	106706982	601	+	ENSG00000164830
8	106707235	106707690	456	+	ENSG00000164830
8	106739523	106739583	61	+	ENSG00000164830
8	106740343	106740495	153	+	ENSG00000164830
8	106742222	106742317	96	+	ENSG00000164830
8	106745789	106745862	74	+	ENSG00000164830
8	106750806	106752694	1889	+	ENSG00000164830
8	106759483	106761036	1554	-	ENSG00000174429
8	107249482	107251854	2373	-	ENSG00000154188
8	107899316	107901074	1759	-	ENSG00000147655
8	108201743	108201884	142	-	ENSG00000104408
8	108217381	108217460	80	-	ENSG00000104408
8	108228267	108228391	125	-	ENSG00000104408
8	108229070	108229195	126	-	ENSG00000104408
8	108233394	108233624	231	-	ENSG00000104408
8	108234998	108235102	105	-	ENSG00000104408
8	108236161	108236203	43	-	ENSG00000104408
8	108239958	108240075	118	-	ENSG00000104408
8	108241799	108241913	115	-	ENSG00000104408
8	108242112	108242298	187	-	ENSG00000104408
8	108486599	108486912	314	+	ENSG00000104412
8	108783537	108784180	644	-	ENSG00000164841
8	109119456	109119584	129	+	ENSG00000174417
8	109240919	109243301	2383	-	ENSG00000120526
8	109245322	109245481	160	-	ENSG00000120526
8	109271005	109271130	126	-	ENSG00000120526
8	109275352	109275496	145	-	ENSG00000120526
8	109280968	109281172	205	-	ENSG00000120526
8	109289751	109289933	183	-	ENSG00000120526
8	109293344	109293524	181	-	ENSG00000120526
8	109296384	109296569	186	-	ENSG00000120526
8	109313797	109313834	38	-	ENSG00000120526
8	109340461	109340563	103	+	ENSG00000120533
8	109342779	109342809	31	+	ENSG00000120533
8	109343405	109345953	2549	+	ENSG00000120533
8	109530091	109530330	240	+	ENSG00000205038
8	109557764	109557919	156	+	ENSG00000147654
8	109560838	109560866	29	+	ENSG00000147654
8	109564560	109565996	1437	+	ENSG00000147654
8	109573978	109574905	928	-	ENSG00000147642
8	109577896	109578017	122	-	ENSG00000147642
8	109579799	109580002	204	-	ENSG00000147642
8	109586017	109586055	39	-	ENSG00000147642
8	109963645	109968087	4443	-	ENSG00000164794
8	112222928	112224770	1843	-	ENSG00000164796
8	115408496	115414022	5527	-	ENSG00000104447
8	115515190	115515235	46	-	ENSG00000104447
8	116642130	116645005	2876	-	ENSG00000147677
8	116657220	116657314	95	-	ENSG00000147677
8	116658813	116658980	168	-	ENSG00000147677
8	116726016	116726172	157	-	ENSG00000147677
8	116734277	116734345	69	-	ENSG00000147677
8	116737237	116737248	12	-	ENSG00000147677
8	116771843	116774690	2848	+	ENSG00000147679
8	116779505	116779586	82	+	ENSG00000147679
8	116786503	116786798	296	+	ENSG00000147679
8	116848888	116849463	576	+	ENSG00000147679
8	116845935	116847499	1565	-	ENSG00000164754
8	116942702	116944487	1786	+	ENSG00000205002
8	117172682	117176714	4033	+	ENSG00000164756
8	117539979	117540262	284	+	ENSG00000164758
8	117794490	117799711	5222	-	ENSG00000182197
8	117799820	117799897	78	-	ENSG00000182197
8	117804722	117804893	172	-	ENSG00000182197
8	117807217	117807377	161	-	ENSG00000182197
8	117812872	117812961	90	-	ENSG00000182197
8	117818435	117818530	96	-	ENSG00000182197
8	117819676	117819794	119	-	ENSG00000182197
8	117822465	117822597	133	-	ENSG00000182197
8	117830230	117830349	120	-	ENSG00000182197
8	117835444	117835498	55	-	ENSG00000182197
8	118189459	118197709	8251	-	ENSG00000177570
8	118239866	118239975	110	-	ENSG00000177570
8	118377988	118379416	1429	-	ENSG00000177570
8	118379560	118379685	126	-	ENSG00000177570
8	118923557	118924373	817	-	ENSG00000164761
8	118926510	118926718	209	-	ENSG00000164761
8	118928738	118928929	192	-	ENSG00000164761
8	118930488	118930730	243	-	ENSG00000164761
8	119106192	119106582	391	+	ENSG00000184374
8	119243489	119245673	2185	+	ENSG00000147676
8	119423133	119424353	1221	+	ENSG00000136999
8	119557086	119557520	435	-	ENSG00000136960
8	119616269	119616384	116	-	ENSG00000136960
8	119617164	119617243	80	-	ENSG00000136960
8	119617466	119617563	98	-	ENSG00000136960
8	119618150	119618313	164	-	ENSG00000136960
8	119730775	119731923	1149	-	ENSG00000064313
8	119760455	119760738	284	-	ENSG00000064313
8	119761608	119761690	83	-	ENSG00000064313
8	119803961	119804019	59	-	ENSG00000064313
8	119806283	119806356	74	-	ENSG00000064313
8	119833976	119834892	917	-	ENSG00000136982
8	120049705	120050913	1209	+	ENSG00000155792
8	120213943	120214061	119	+	ENSG00000187955
8	120216351	120216490	140	+	ENSG00000187955
8	120225088	120225214	127	+	ENSG00000187955
8	120226627	120226766	140	+	ENSG00000187955
8	120227220	120227352	133	+	ENSG00000187955
8	120228710	120228769	60	+	ENSG00000187955
8	120231467	120232090	624	+	ENSG00000187955
8	120266904	120266992	89	+	ENSG00000187955
8	120370368	120371081	714	+	ENSG00000187955
8	120371232	120372036	805	+	ENSG00000187955
8	120380761	120381174	414	-	ENSG00000172172
8	120395437	120396125	689	-	ENSG00000172172
8	120413991	120414112	122	-	ENSG00000172172
8	120419852	120419938	87	-	ENSG00000172172
8	120425306	120425340	35	-	ENSG00000172172
8	120463700	120463761	62	+	ENSG00000172167
8	120470820	120470937	118	+	ENSG00000172167
8	120523337	120523635	299	+	ENSG00000172167
8	120538715	120538859	145	+	ENSG00000172167
8	120541846	120541965	120	+	ENSG00000172167
8	120535745	120538876	3132	-	ENSG00000172164
8	121612116	121614108	1993	-	ENSG00000170961
8	122954025	122954028	4	+	ENSG00000178764
8	122973242	122974512	1271	+	ENSG00000178764
8	123013164	123015446	2283	-	ENSG00000136986
8	123084181	123084340	160	+	ENSG00000156787
8	123093591	123093742	152	+	ENSG00000156787
8	123097282	123097441	160	+	ENSG00000156787
8	123100807	123101007	201	+	ENSG00000156787
8	123102271	123104201	1931	+	ENSG00000156787
8	123105288	123105464	177	+	ENSG00000156787
8	123109317	123109396	80	+	ENSG00000156787
8	123109474	123109620	147	+	ENSG00000156787
8	123120055	123120188	134	+	ENSG00000156787
8	123126056	123126189	134	+	ENSG00000156787
8	123126508	123126687	180	+	ENSG00000156787
8	123128281	123128513	233	+	ENSG00000156787
8	123129066	123129218	153	+	ENSG00000156787
8	123130198	123130333	136	+	ENSG00000156787
8	123134114	123134206	93	+	ENSG00000156787
8	123140761	123140901	141	+	ENSG00000156787
8	123144717	123144855	139	+	ENSG00000156787
8	123150036	123150128	93	+	ENSG00000156787
8	123151806	123152153	348	+	ENSG00000156787
8	123207689	123210079	2391	+	ENSG00000147689
8	123219957	123220102	146	-	ENSG00000189376
8	123226189	123226472	284	-	ENSG00000259305
8	123248451	123250320	1870	-	ENSG00000165156
8	123252429	123253324	896	-	ENSG00000165156
8	123319850	123321175	1326	-	ENSG00000156802
8	123322938	123323066	129	-	ENSG00000156802
8	123325893	123326026	134	-	ENSG00000156802
8	123328190	123328579	390	-	ENSG00000156802
8	123333878	123334021	144	-	ENSG00000156802
8	123334200	123334322	123	-	ENSG00000156802
8	123336373	123336532	160	-	ENSG00000156802
8	123337625	123337821	197	-	ENSG00000156802
8	123339311	123339446	136	-	ENSG00000156802
8	123344884	123345069	186	-	ENSG00000156802
8	123346086	123346272	187	-	ENSG00000156802
8	123346618	123346750	133	-	ENSG00000156802
8	123347092	123347406	315	-	ENSG00000156802
8	123348183	123348273	91	-	ENSG00000156802
8	123349285	123349444	160	-	ENSG00000156802
8	123356389	123356477	89	-	ENSG00000156802
8	123357562	123357736	175	-	ENSG00000156802
8	123359221	123359336	116	-	ENSG00000156802
8	123359577	123359685	109	-	ENSG00000156802
8	123361539	123361646	108	-	ENSG00000156802
8	123369058	123369175	118	-	ENSG00000156802
8	123369821	123370024	204	-	ENSG00000156802
8	123370903	123370990	88	-	ENSG00000156802
8	123371236	123371338	103	-	ENSG00000156802
8	123371670	123371835	166	-	ENSG00000156802
8	123372637	123372686	50	-	ENSG00000156802
8	123380529	123380660	132	-	ENSG00000156802
8	123427983	123428023	41	+	ENSG00000156795
8	123429983	123430033	51	+	ENSG00000156795
8	123435442	123435542	101	+	ENSG00000156795
8	123436453	123436601	149	+	ENSG00000156795
8	123437210	123437334	125	+	ENSG00000156795
8	123438217	123438238	22	+	ENSG00000156795
8	123441306	123442240	935	+	ENSG00000156795
8	123497889	123503372	5484	-	ENSG00000156804
8	123645527	123645738	212	-	ENSG00000175946
8	123680794	123681239	446	-	ENSG00000104537
8	123780490	123780542	53	+	ENSG00000176853
8	123784470	123784576	107	+	ENSG00000176853
8	123785081	123785119	39	+	ENSG00000176853
8	123785629	123785741	113	+	ENSG00000176853
8	123786026	123786151	126	+	ENSG00000176853
8	123786495	123786610	116	+	ENSG00000176853
8	123787261	123787373	113	+	ENSG00000176853
8	123787664	123787750	87	+	ENSG00000176853
8	123789613	123789745	133	+	ENSG00000176853
8	123798090	123798238	149	+	ENSG00000176853
8	123799520	123799654	135	+	ENSG00000176853
8	123799772	123799885	114	+	ENSG00000176853
8	123805267	123805339	73	+	ENSG00000176853
8	123806080	123806229	150	+	ENSG00000176853
8	123808272	123808376	105	+	ENSG00000176853
8	123808893	123809016	124	+	ENSG00000176853
8	123810282	123810351	70	+	ENSG00000176853
8	123810391	123810479	89	+	ENSG00000176853
8	123812059	123812177	119	+	ENSG00000176853
8	123812519	123815452	2934	+	ENSG00000176853
8	124119791	124120061	271	+	ENSG00000214814
8	124306189	124313959	7771	-	ENSG00000164983
8	124452275	124453026	752	+	ENSG00000183665
8	124487645	124487914	270	+	ENSG00000170881
8	124488485	124488696	212	-	ENSG00000147687
8	124493824	124493828	5	-	ENSG00000147687
8	124493833	124493959	127	-	ENSG00000147687
8	124495472	124495542	71	-	ENSG00000147687
8	124503840	124503920	81	-	ENSG00000147687
8	124504174	124504230	57	-	ENSG00000147687
8	124504271	124504347	77	-	ENSG00000147687
8	124508474	124508514	41	-	ENSG00000147687
8	124508603	124508688	86	-	ENSG00000147687
8	124515746	124515788	43	-	ENSG00000147687
8	124515887	124516030	144	-	ENSG00000147687
8	124518742	124518846	105	-	ENSG00000147687
8	124547243	124547438	196	+	ENSG00000147684
8	124549893	124549979	87	+	ENSG00000147684
8	124567905	124568510	606	+	ENSG00000147684
8	124550790	124552991	2202	-	ENSG00000170873
8	124977859	124979389	1531	+	ENSG00000180938
8	125020876	125020937	62	+	ENSG00000104549
8	125021946	125022283	338	+	ENSG00000104549
8	125024260	125024616	357	-	ENSG00000164961
8	125130299	125130354	56	+	ENSG00000156831
8	125151171	125151277	107	+	ENSG00000156831
8	125156048	125156098	51	+	ENSG00000156831
8	125182103	125182796	694	+	ENSG00000156831
8	125366886	125367120	235	+	ENSG00000156831
8	125436472	125438405	1934	+	ENSG00000173334
8	126552442	126556456	4015	-	ENSG00000168672
8	127416947	127420066	3120	+	ENSG00000212993
8	127740415	127740477	63	+	ENSG00000136997
8	127740959	127741434	476	+	ENSG00000136997
8	129748196	129748500	305	-	ENSG00000147697
8	129839593	129842141	2549	-	ENSG00000153310
8	129846825	129846874	50	-	ENSG00000153310
8	129849243	129849288	46	-	ENSG00000153310
8	130052104	130054805	2702	-	ENSG00000153317
8	130057954	130058076	123	-	ENSG00000153317
8	130060579	130061069	491	-	ENSG00000153317
8	130076348	130076406	59	-	ENSG00000153317
8	130079902	130079971	70	-	ENSG00000153317
8	130091973	130092143	171	-	ENSG00000153317
8	130112094	130112322	229	-	ENSG00000153317
8	130115628	130115735	108	-	ENSG00000153317
8	130116678	130116745	68	-	ENSG00000153317
8	130116880	130116995	116	-	ENSG00000153317
8	130118161	130118246	86	-	ENSG00000153317
8	130118489	130118675	187	-	ENSG00000153317
8	130124013	130124104	92	-	ENSG00000153317
8	130125956	130126089	134	-	ENSG00000153317
8	130127927	130128090	164	-	ENSG00000153317
8	130134296	130134344	49	-	ENSG00000153317
8	130136951	130137038	88	-	ENSG00000153317
8	130152736	130152805	70	-	ENSG00000153317
8	130159864	130159964	101	-	ENSG00000153317
8	130167536	130167622	87	-	ENSG00000153317
8	130168992	130169067	76	-	ENSG00000153317
8	130179264	130179349	86	-	ENSG00000153317
8	130180751	130180880	130	-	ENSG00000153317
8	130187236	130187285	50	-	ENSG00000153317
8	130188109	130188183	75	-	ENSG00000153317
8	130214556	130214701	146	-	ENSG00000153317
8	130236922	130236994	73	-	ENSG00000153317
8	130358017	130358143	127	-	ENSG00000153317
8	130361670	130361710	41	-	ENSG00000153317
8	130780301	130780389	89	-	ENSG00000155897
8	132010896	132013642	2747	+	ENSG00000132294
8	132024220	132024480	261	-	ENSG00000253117
8	132024238	132024480	243	-	ENSG00000258417
8	132061486	132063994	2509	-	ENSG00000132297
8	132069675	132070325	651	-	ENSG00000132297
8	132120858	132129996	9139	-	ENSG00000184156
8	132132180	132132264	85	-	ENSG00000184156
8	132134290	132134388	99	-	ENSG00000184156
8	132137885	132138016	132	-	ENSG00000184156
8	132140076	132140178	103	-	ENSG00000184156
8	132141129	132141217	89	-	ENSG00000184156
8	132170397	132170428	32	-	ENSG00000184156
8	132172598	132172693	96	-	ENSG00000184156
8	132174239	132174349	111	-	ENSG00000184156
8	132175453	132175608	156	-	ENSG00000184156
8	132180157	132180314	158	-	ENSG00000184156
8	132571953	132572480	528	-	ENSG00000129295
8	132578408	132578497	90	-	ENSG00000129295
8	132608405	132608436	32	-	ENSG00000129295
8	132637985	132638107	123	-	ENSG00000129295
8	132643374	132643414	41	-	ENSG00000129295
8	132643624	132643672	49	-	ENSG00000129295
8	132685007	132685105	99	-	ENSG00000165071
8	132687462	132687618	157	-	ENSG00000165071
8	132709945	132710966	1022	-	ENSG00000165071
8	132798915	132799960	1046	+	ENSG00000129292
8	132804691	132804740	50	+	ENSG00000129292
8	132807749	132807783	35	+	ENSG00000129292
8	132811046	132811128	83	+	ENSG00000129292
8	132811135	132812316	1182	+	ENSG00000129292
8	132814637	132814889	253	+	ENSG00000129292
